"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.bin.3.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.bin.3.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.bin.4.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.bin.4.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.bin.5.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.bin.5.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.lock.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.lock.1.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.lock.2.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.lock.2.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.lock.3.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.lock.3.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.lock.4.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.lock.4.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.lock.5.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.lock.5.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\executionHistory.lock.6.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_executionHistory.lock.6.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.1.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.10.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.10.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.11.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.11.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.12.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.12.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.13.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.13.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.14.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.14.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.15.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.15.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.16.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.16.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.17.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.17.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.18.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.18.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.19.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.19.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.2.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.2.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.20.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.20.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.21.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.21.diff.txt","8/31/2025 11:34:14 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.22.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.22.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.23.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.23.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.24.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.24.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.25.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.25.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.26.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.26.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.27.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.27.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.28.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.28.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.29.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.29.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.3.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.3.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.30.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.30.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.31.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.31.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.4.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.4.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.5.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.5.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.6.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.6.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.7.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.7.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.8.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.8.diff.txt","8/31/2025 11:34:15 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\History.md.9.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_History.md.9.diff.txt","8/31/2025 11:34:15 PM"
